Date,Price
2006-03-20,1305.1
2006-03-17,1307.2
2006-03-16,1305.3
2006-03-15,1303
2006-03-14,1297.5
2006-03-13,1284.1
2006-03-10,1281.6
2006-03-09,1272.2
2006-03-08,1278.5
2006-03-07,1275.9
2006-03-06,1278.3
2006-03-03,1287.2
2006-03-02,1289.1
2006-03-01,1291.2
2006-02-28,1280.7
2006-02-27,1294.1
2006-02-24,1289.4
2006-02-23,1287.8
2006-02-22,1292.7
2006-02-21,1283
2006-02-17,1287.2
2006-02-16,1289.4
2006-02-15,1280
2006-02-14,1275.5
2006-02-13,1262.9
2006-02-10,1267
2006-02-09,1263.8
2006-02-08,1265.7
2006-02-07,1254.8
2006-02-06,1265
2006-02-03,1264
2006-02-02,1270.8
2006-02-01,1282.5
2006-01-31,1280.1
2006-01-30,1285.2
2006-01-27,1283.7
2006-01-26,1273.8
2006-01-25,1264.7
2006-01-24,1266.9
2006-01-23,1263.8
2006-01-20,1261.5
2006-01-19,1285
2006-01-18,1277.9
2006-01-17,1282.9
2006-01-13,1287.6
2006-01-12,1286.1
2006-01-11,1294.2
2006-01-10,1289.7
2006-01-09,1290.2
2006-01-06,1285.5
2006-01-05,1273.5
2006-01-04,1273.5
2006-01-03,1268.8
2005-12-30,1248.3
2005-12-29,1254.4
2005-12-28,1258.2
2005-12-27,1256.5
2005-12-23,1268.7
2005-12-22,1268.1
2005-12-21,1262.8
2005-12-20,1259.6
2005-12-19,1259.9
2005-12-16,1267.3
2005-12-15,1270.9
2005-12-14,1272.7
2005-12-13,1267.4
2005-12-12,1260.4
2005-12-09,1259.4
2005-12-08,1255.8
2005-12-07,1257.4
2005-12-06,1263.7
2005-12-05,1262.1
2005-12-02,1265.1
2005-12-01,1264.7
2005-11-30,1249.5
2005-11-29,1257.5
2005-11-28,1257.5
2005-11-25,1268.2
2005-11-23,1265.6
2005-11-22,1261.2
2005-11-21,1254.8
2005-11-18,1248.3
2005-11-17,1242.8
2005-11-16,1231.2
2005-11-15,1229
2005-11-14,1233.8
2005-11-11,1234.7
2005-11-10,1231
2005-11-09,1220.7
2005-11-08,1218.6
2005-11-07,1222.8
2005-11-04,1220.1
2005-11-03,1219.9
2005-11-02,1214.8
2005-11-01,1202.8
2005-10-31,1207
2005-10-28,1198.4
2005-10-27,1178.9
2005-10-26,1191.4
2005-10-25,1196.5
2005-10-24,1199.4
2005-10-21,1179.6
2005-10-20,1177.8
2005-10-19,1195.8
2005-10-18,1178.1
2005-10-17,1190.1
2005-10-14,1186.6
2005-10-13,1176.8
2005-10-12,1177.7
2005-10-11,1184.9
2005-10-10,1187.3
2005-10-07,1195.9
2005-10-06,1191.5
2005-10-05,1196.4
2005-10-04,1214.5
2005-10-03,1226.7
2005-09-30,1228.8
2005-09-29,1227.7
2005-09-28,1216.9
2005-09-27,1215.7
2005-09-26,1215.6
2005-09-23,1215.3
2005-09-22,1214.6
2005-09-21,1210.2
2005-09-20,1221.3
2005-09-19,1231
2005-09-16,1237.9
2005-09-15,1227.7
2005-09-14,1227.2
2005-09-13,1231.2
2005-09-12,1240.6
2005-09-09,1241.5
2005-09-08,1231.7
2005-09-07,1236.4
2005-09-06,1233.4
2005-09-02,1218
2005-09-01,1221.6
2005-08-31,1220.3
2005-08-30,1208.4
2005-08-29,1212.3
2005-08-26,1205.1
2005-08-25,1212.4
2005-08-24,1209.6
2005-08-23,1217.6
2005-08-22,1221.7
2005-08-19,1219.7
2005-08-18,1219
2005-08-17,1220.2
2005-08-16,1219.3
2005-08-15,1233.9
2005-08-12,1230.4
2005-08-11,1237.8
2005-08-10,1229.1
2005-08-09,1231.4
2005-08-08,1223.1
2005-08-05,1226.4
2005-08-04,1235.9
2005-08-03,1245
2005-08-02,1244.1
2005-08-01,1235.3
2005-07-29,1234.2
2005-07-28,1243.7
2005-07-27,1236.8
2005-07-26,1231.2
2005-07-25,1229
2005-07-22,1233.7
2005-07-21,1227
2005-07-20,1235.2
2005-07-19,1229.3
2005-07-18,1221.1
2005-07-15,1227.9
2005-07-14,1226.5
2005-07-13,1223.3
2005-07-12,1222.2
2005-07-11,1219.4
2005-07-08,1211.9
2005-07-07,1197.9
2005-07-06,1194.9
2005-07-05,1205
2005-07-01,1194.4
2005-06-30,1191.3
2005-06-29,1199.8
2005-06-28,1201.6
2005-06-27,1190.7
2005-06-24,1191.6
2005-06-23,1200.7
2005-06-22,1213.9
2005-06-21,1213.6
2005-06-20,1216.1
2005-06-17,1217
2005-06-16,1211
2005-06-15,1206.6
2005-06-14,1203.9
2005-06-13,1200.8
2005-06-10,1198.1
2005-06-09,1200.9
2005-06-08,1194.7
2005-06-07,1197.3
2005-06-06,1197.5
2005-06-03,1196
2005-06-02,1204.3
2005-06-01,1202.3
2005-05-31,1191.5
2005-05-27,1198.8
2005-05-26,1197.6
2005-05-25,1190
2005-05-24,1194.1
2005-05-23,1193.9
2005-05-20,1189.3
2005-05-19,1191.1
2005-05-18,1185.6
2005-05-17,1173.8
2005-05-16,1165.7
2005-05-13,1154
2005-05-12,1159.4
2005-05-11,1171.1
2005-05-10,1166.2
2005-05-09,1178.8
2005-05-06,1171.3
2005-05-05,1172.6
2005-05-04,1175.7
2005-05-03,1161.2
2005-05-02,1162.2
2005-04-29,1156.8
2005-04-28,1143.2
2005-04-27,1156.4
2005-04-26,1151.7
2005-04-25,1162.1
2005-04-22,1152.1
2005-04-21,1160
2005-04-20,1137.5
2005-04-19,1152.8
2005-04-18,1146
2005-04-15,1142.6
2005-04-14,1162
2005-04-13,1173.8
2005-04-12,1187.8
2005-04-11,1181.2
2005-04-08,1181.2
2005-04-07,1191.1
2005-04-06,1184.1
2005-04-05,1181.4
2005-04-04,1176.1
2005-04-01,1172.9
2005-03-31,1180.6
2005-03-30,1181.4
2005-03-29,1165.4
2005-03-28,1174.3
2005-03-24,1171.4
2005-03-23,1172.5
2005-03-22,1171.7
2005-03-21,1183.8
2005-03-18,1189.7
2005-03-17,1190.2
2005-03-16,1188.1
2005-03-15,1197.8
2005-03-14,1206.8
2005-03-11,1200.1
2005-03-10,1209.2
2005-03-09,1207
2005-03-08,1219.4
2005-03-07,1225.3
2005-03-04,1222.1
2005-03-03,1210.5
2005-03-02,1210.1
2005-03-01,1210.4
2005-02-28,1203.6
2005-02-25,1211.4
2005-02-24,1200.2
2005-02-23,1190.8
2005-02-22,1184.2
2005-02-18,1201.6
2005-02-17,1200.8
2005-02-16,1210.3
2005-02-15,1210.1
2005-02-14,1206.1
2005-02-11,1205.3
2005-02-10,1197
2005-02-09,1192
2005-02-08,1202.3
2005-02-07,1201.7
2005-02-04,1203
2005-02-03,1189.9
2005-02-02,1193.2
2005-02-01,1189.4
2005-01-31,1181.3
